bioguide_id,crp_id,name,data_year,asset_name,holdings_low,holdings_high,industry,subsidiary_of
H001041,N00027522,"Heller, Dean",2016,Whole Life InsuranceProvider: Mass Mutual,150002,350000,,
H001041,N00027522,"Heller, Dean",2016,Santa Ana CLG,100001,250000,,
H001041,N00027522,"Heller, Dean",2016,PASADENA CALIF ELEC RV Bond,100001,250000,,
S001165,N00027523,"Sires, Albio",2016,,50002,101000,,
S001165,N00027523,"Sires, Albio",2016,ConocoPhillips,15001,50000,Oil & Gas,
S001165,N00027523,"Sires, Albio",2016,Pfizer Inc,15001,50000,Pharmaceuticals/Health Products,
S001165,N00027523,"Sires, Albio",2016,Phillips 66,1001,15000,Oil & Gas,
M001169,N00027566,"Murphy, Christopher S",2016,,85008,275000,,
M001169,N00027566,"Murphy, Christopher S",2016,Vanguard Target Retirement 2030,15001,50000,,
M001169,N00027566,"Murphy, Christopher S",2016,USAA Savings,1001,15000,,
M001169,N00027566,"Murphy, Christopher S",2016,Principal Plus Interest Option,1001,15000,,
T000464,N00027605,"Tester, Jon",2016,Family Farm Land Big Sandy,1000001,5000000,Crop Production & Basic Processing,
T000464,N00027605,"Tester, Jon",2016,T-Bone Farms Inc,500001,1000000,Livestock,
T000464,N00027605,"Tester, Jon",2016,Wells Fargo Bank Checking,50001,100000,,
T000464,N00027605,"Tester, Jon",2016,United States Senate Federal Credit Union,15001,50000,,
T000464,N00027605,"Tester, Jon",2016,Deutsche Strategic Government Securities Fund,1001,15000,,
S001172,N00027623,"Smith, Adrian",2016,My Other Garage,100001,250000,,
S001172,N00027623,"Smith, Adrian",2016,State Farm Large Cap Index,15001,50000,,
S001172,N00027623,"Smith, Adrian",2016,TD Bank (Savings),15001,50000,,
S001172,N00027623,"Smith, Adrian",2016,Vacant Lot - Ogallala 1/3 interest,15001,50000,,
S001172,N00027623,"Smith, Adrian",2016,Miller Lake Corp,15001,50000,Unknown,
G000555,N00027658,"Gillibrand, Kirsten",2016,Citibank Money Market,250001,500000,,
G000555,N00027658,"Gillibrand, Kirsten",2016,WindCrest LLC,15001,50000,Unknown,
G000555,N00027658,"Gillibrand, Kirsten",2016,Citibank Accounts/Checking,15001,50000,,
M001170,N00027694,"McCaskill, Claire",2016,SPDR S&P 500 ETF Trust,2101005,2222002,,
M001170,N00027694,"McCaskill, Claire",2016,Berkshire Hathaway,2100004,2200002,Securities & Investment,
M001170,N00027694,"McCaskill, Claire",2016,SPDR S&P MidCap 400 ETF,2030004,2101002,,
M001170,N00027694,"McCaskill, Claire",2016,iShares Russell 2000 ETF,2016004,2071002,,
M001170,N00027694,"McCaskill, Claire",2016,PowerShares QQQ ETF,2003005,2051002,,
L000565,N00027741,"Loebsack, David",2016,TIAA Real Estate Fund,100001,250000,,
L000565,N00027741,"Loebsack, David",2016,,46004,165000,,
L000565,N00027741,"Loebsack, David",2016,CREF Growth Fund,50001,100000,,
L000565,N00027741,"Loebsack, David",2016,TIAA Traditional Fund,15001,50000,,
L000565,N00027741,"Loebsack, David",2016,CREF Global Equities Fund,15001,50000,,
S001168,N00027751,"Sarbanes, John",2016,Vanguard Traditional IRA Tgt Rtmt 2030,50001,100000,,
S001168,N00027751,"Sarbanes, John",2016,American Washington Mutual Investors,50001,100000,,
S001168,N00027751,"Sarbanes, John",2016,Capital One Money Market Account,15001,50000,,
S001168,N00027751,"Sarbanes, John",2016,American Capital World Growth & Income Fund,15001,50000,,
S001168,N00027751,"Sarbanes, John",2016,Vanguard FTSE Social Index Fund,15001,50000,,
D000622,N00027860,,2016,American Funds New Perspective Fund,66010,290000,,
D000622,N00027860,,2016,,27013,231000,,
D000622,N00027860,,2016,American Funds Income Fund of America,38010,220000,,
D000622,N00027860,,2016,American Funds Investment Co of America Fund,33005,145000,,
D000622,N00027860,,2016,American Funds Invmt Co of America,33005,145000,,
J000289,N00027894,"Jordan, Jim",2016,Ohio Public Employees Retirment System,100001,250000,,
J000289,N00027894,"Jordan, Jim",2016,Security National Bank,16002,65000,,
J000289,N00027894,"Jordan, Jim",2016,State Teachers Retirement System of Ohio,15002,51000,,
J000289,N00027894,"Jordan, Jim",2016,Universal Guaranty Life,2002,30000,,
S001170,N00028091,,2016,US Savings Bond,1001,15000,,
S001194,N00028138,,2016,Mutual of America Small Cap Value Institutional,15001,50000,,
S001194,N00028138,,2016,Mutual of America Small Cap Growth Institutional,15001,50000,,
S001194,N00028138,,2016,Mutual of America - Fidelity Investments VIP Contr,15001,50000,,
S001194,N00028138,,2016,American Funds Washington Mutual Investors Fund,1001,16000,,
S001194,N00028138,,2016,Wellington Select Fundamental Value Fund,1001,15000,,
H001042,N00028139,"Hirono, Mazie K",2016,Employee's Retirement System of the State of Hawai,500001,1000000,,
H001042,N00028139,"Hirono, Mazie K",2016,American Funds Capital Income Builder Fund,265002,550000,,
H001042,N00028139,"Hirono, Mazie K",2016,T Rowe Price Personal Strategic Income Fund,250001,500000,,
H001042,N00028139,"Hirono, Mazie K",2016,Residential Rental Property,250001,500000,Real Estate,
H001042,N00028139,"Hirono, Mazie K",2016,American Funds Capital World Growth & Income Fund,100001,250000,,
M001165,N00028152,"McCarthy, Kevin",2016,Growth Fund of America,66003,165000,,
M001165,N00028152,"McCarthy, Kevin",2016,American Funds New Economy Fund,50001,100000,,
M001165,N00028152,"McCarthy, Kevin",2016,American Mutual Fund,50001,100000,,
M001165,N00028152,"McCarthy, Kevin",2016,Kern Schools Federal Credit Union,15001,50000,,
E000288,N00028257,"Ellison, Keith",2016,Hartford Funds,2005,33000,,
E000288,N00028257,"Ellison, Keith",2016,SEP IRA,1001,15000,,
C001076,N00028958,"Chaffetz, Jason",2016,Personal Residence,500001,1000000,,
C001076,N00028958,"Chaffetz, Jason",2016,529 Plan The Investment Co of America Fund,30002,100000,,
C001076,N00028958,"Chaffetz, Jason",2016,Mountain America Credit Union Saving Money Market,15001,50000,,
C001076,N00028958,"Chaffetz, Jason",2016,Mountain America Credit Union,2002,30000,,
C001076,N00028958,"Chaffetz, Jason",2016,Utah State Retirement Systems Large Cap Growth Fun,2002,30000,,
F000457,N00029016,"Franken, Al",2016,Al Franken Inc,750002,1500000,TV/Movies/Music,
F000457,N00029016,"Franken, Al",2016,PIMCO Income Fund Institutional Class,400003,850000,,
F000457,N00029016,"Franken, Al",2016,DoubleLine Total Return Bond I,400003,850000,,
F000457,N00029016,"Franken, Al",2016,Franklin Income Fund Advisor Class,200002,500000,,
F000457,N00029016,"Franken, Al",2016,Lord Abbett Short Duration Income Fund,200003,450000,,
T000465,N00029026,"Tsongas, Niki",2016,455 Shore Road,1000001,5000000,Real Estate,
T000465,N00029026,"Tsongas, Niki",2016,Columbia Amt-Free Massachusetts Intermediate Fund,100001,250000,,
T000465,N00029026,"Tsongas, Niki",2016,Falmoouth Mass G/O Mun Purp Ln Bonds,50001,100000,,
T000465,N00029026,"Tsongas, Niki",2016,JPMorgan US Large Cap Core Plus Fund,50001,100000,,
T000465,N00029026,"Tsongas, Niki",2016,iShares Intermediate Cr Bond Etf,50001,100000,,
H001047,N00029070,"Himes, Jim",2016,Fidelity Total Market Index FID Advantage,1000001,5000000,,
H001047,N00029070,"Himes, Jim",2016,Fidelity Intl Cap Appreciation Fund,150002,350000,,
H001047,N00029070,"Himes, Jim",2016,Fidelity Blue Chip Value Fund,101002,265000,,
H001047,N00029070,"Himes, Jim",2016,CT High Equity Option,250000,250000,,
H001047,N00029070,"Himes, Jim",2016,Fidelity Value Discovery Fund,100001,250000,,
J000290,N00029077,"Jenkins, Lynn",2016,Thrift Savings Plan,250001,500000,,
J000290,N00029077,"Jenkins, Lynn",2016,KPERS 457 Deferred Compensation Plan,250001,500000,,
J000290,N00029077,"Jenkins, Lynn",2016,Vanguard Wellington Fund,100001,250000,,
J000290,N00029077,"Jenkins, Lynn",2016,DFA Us Targeted Value Fund,50001,100000,,
J000290,N00029077,"Jenkins, Lynn",2016,Fidelity Contrafund Fund,50001,100000,,
P000598,N00029127,"Polis, Jared",2016,,59870278,182768001,,
P000598,N00029127,"Polis, Jared",2016,Jared Polis Qualified Blind Trust,25000001,50000000,,
P000598,N00029127,"Polis, Jared",2016,Jove Equity Fund I,25000001,50000000,,
P000598,N00029127,"Polis, Jared",2016,"Holding Co Denver, Co",25000001,50000000,,
P000598,N00029127,"Polis, Jared",2016,Mountain Property II LLC,5000001,25000000,,
F000454,N00029139,,2016,Promissary note for payments over time,5000001,25000000,,
F000454,N00029139,,2016,Vectors AMT-Free Intermediate Municipal Index ETF,500001,1000000,,
F000454,N00029139,,2016,TIAA Traditional Annuity,350002,750000,,
F000454,N00029139,,2016,Federal Thrift Savings Plan/G Fund,350002,750000,,
F000454,N00029139,,2016,CREF Stock Fund,350002,750000,,
H001052,N00029147,"Harris, Andy",2016,American Century Money Market,250001,500000,,
H001052,N00029147,"Harris, Andy",2016,Vanguard Short Term Investment Grade Fund,250001,500000,,
H001052,N00029147,"Harris, Andy",2016,Rental Condo,100001,250000,,
H001052,N00029147,"Harris, Andy",2016,CREF 403b Equity Index,100001,250000,,
H001052,N00029147,"Harris, Andy",2016,TIAA Traditional Fund,100001,250000,,
P000596,N00029168,"Pierluisi, Pedro",2016,Multicultural Center,1000001,1000001,,
P000596,N00029168,"Pierluisi, Pedro",2016,Bl Popular M Pr,30002,100000,,
P000596,N00029168,"Pierluisi, Pedro",2016,Multicultural Ventures,50001,100000,,
P000595,N00029277,"Peters, Gary",2016,Congressional Federal Certificicate of Deposit,100001,250000,,
P000595,N00029277,"Peters, Gary",2016,Stable Value Fund,65002,150000,,
P000595,N00029277,"Peters, Gary",2016,American Funds Europacific Growth Fund,31003,115000,,
P000595,N00029277,"Peters, Gary",2016,Ford Motor Credit Co,30002,101000,,
P000595,N00029277,"Peters, Gary",2016,Sherwin-Williams Co,50001,100000,Unknown,
O000168,N00029285,"Olson, Pete",2016,529 Excepted Trust,500002,1000000,,
O000168,N00029285,"Olson, Pete",2016,Vanguard Euro Stock Index,101002,265000,,
O000168,N00029285,"Olson, Pete",2016,iShares Core S&P Small Cap ETF,50001,100000,,
O000168,N00029285,"Olson, Pete",2016,Vanguard REIT ETF,16002,65000,Real Estate,
O000168,N00029285,"Olson, Pete",2016,T Rowe Price New Era Fund,16002,65000,,
M001176,N00029303,"Merkley, Jeff",2016,"Rental House - Portland, OR",500002,1000000,Real Estate,
M001176,N00029303,"Merkley, Jeff",2016,"Rental House - Takoma Park, MD",500001,1000000,Real Estate,
M001176,N00029303,"Merkley, Jeff",2016,"Rental House - Washington, DC",500001,1000000,Real Estate,
M001176,N00029303,"Merkley, Jeff",2016,"Rental House - Washington, DC #2",500001,1000000,,
M001176,N00029303,"Merkley, Jeff",2016,Fidelity Low Priced Stock Fund,200002,500000,,
P000594,N00029391,"Paulsen, Erik",2016,,74012,286000,,
P000594,N00029391,"Paulsen, Erik",2016,Vanguard Growth ETF,50001,100000,,
P000594,N00029391,"Paulsen, Erik",2016,Ishares Iboxx High Yield Corp,16002,65000,,
P000594,N00029391,"Paulsen, Erik",2016,Vanguard Total Stock Market Index,15001,50000,,
P000594,N00029391,"Paulsen, Erik",2016,Lutheran Church Ext Fund Savings,15001,50000,,
L000580,N00029400,,2016,NM Public Employees Retirement Assn,100001,250000,,
L000580,N00029400,,2016,Kruger Commercial Condo,100001,250000,,
L000580,N00029400,,2016,Bernalillo County/State of NM Deferred Compensatio,100001,250000,,
L000580,N00029400,,2016,Delta Consulting Group,50001,100000,,
R000584,N00029441,"Risch, James E",2016,40 Acres Land/Canyon County,5000001,25000000,,
R000584,N00029441,"Risch, James E",2016,40 Acres Land/Ada County,5000001,25000000,,
R000584,N00029441,"Risch, James E",2016,160 Acres Land Ada County,1000001,5000000,,
R000584,N00029441,"Risch, James E",2016,Agricultural & Commercial Real Property,1000001,5000000,,
R000584,N00029441,"Risch, James E",2016,"24 Acres Land/Canyon County, ID",1000001,5000000,,
C001072,N00029513,"Carson, Andre",2016,PNC Bank Account,1001,15000,,
C001072,N00029513,"Carson, Andre",2016,Capital One Bank Accounts,1001,15000,,
C001072,N00029513,"Carson, Andre",2016,Chase Bank Accounts,1001,15000,,
S001187,N00029574,"Stivers, Steve",2016,Procter & Gamble,101002,265000,Misc Manufacturing & Distributing,
S001187,N00029574,"Stivers, Steve",2016,S&P 500 Index,100001,250000,,
S001187,N00029574,"Stivers, Steve",2016,"Farmland in Crawford & Marion County, OH",100001,250000,,
S001187,N00029574,"Stivers, Steve",2016,,52004,131000,,
S001187,N00029574,"Stivers, Steve",2016,JP Morgan Chase Retirement Plan Account,50001,100000,,
H001045,N00029632,"Harper, Gregg",2016,3 Country Place,250001,500000,Real Estate,
H001045,N00029632,"Harper, Gregg",2016,50% of 1/4 undivided interest 400 Acre Tract- Bent,50001,100000,Real Estate,
H001045,N00029632,"Harper, Gregg",2016,State of MS Retirement,1001,15000,,
S001175,N00029649,"Speier, Jackie",2016,,1215005,2550000,,
S001175,N00029649,"Speier, Jackie",2016,Rental Property,1000002,2000000,,
S001175,N00029649,"Speier, Jackie",2016,Rental Property #2,500001,1000000,,
S001175,N00029649,"Speier, Jackie",2016,Rental Property 1,500001,1000000,,
S001175,N00029649,"Speier, Jackie",2016,Rental Property #3,250001,500000,,
P000599,N00029662,"Posey, Bill",2016,,215004,551000,,
P000599,N00029662,"Posey, Bill",2016,"1803 Hensley Dr Rockledge, FL",100001,250000,,
P000599,N00029662,"Posey, Bill",2016,Wells Fargo Bank,15001,50000,,
P000599,N00029662,"Posey, Bill",2016,Community Educators Credit Union,1001,15000,,
P000599,N00029662,"Posey, Bill",2016,Suntrust Bank,1001,15000,,
G000558,N00029675,"Guthrie, Brett",2016,,1371025,3068000,,
G000558,N00029675,"Guthrie, Brett",2016,Lowell M Guthrie Irrevocable Trust,500001,1000000,,
G000558,N00029675,"Guthrie, Brett",2016,US Bank Account Checking/Savings,1001,15000,,
T000467,N00029736,"Thompson, Glenn",2016,351 Virginia Street Howard PA Rental Property,100001,250000,,
T000467,N00029736,"Thompson, Glenn",2016,National Western Sheltered Fixed Index Annuity,100001,250000,,
T000467,N00029736,"Thompson, Glenn",2016,606 Walnut Street Howard PA Rental Property,50001,100000,,
T000467,N00029736,"Thompson, Glenn",2016,American Funds EuroPacific Gr A (ticker AEPGX),1001,15000,,
T000467,N00029736,"Thompson, Glenn",2016,American Century Value Fund,1001,15000,,
H001046,N00029835,"Heinrich, Martin",2016,Public Employees Retirement Assn of New Mexico,115002,300000,,
H001046,N00029835,"Heinrich, Martin",2016,Congressional Federal Credit Union,16002,65000,,
H001046,N00029835,"Heinrich, Martin",2016,Age Based Portfolio 40A (Ages 12-14),15001,50000,,
H001046,N00029835,"Heinrich, Martin",2016,Fidelity Advisor Consumer Staples,1001,16000,,
H001046,N00029835,"Heinrich, Martin",2016,Fidelity Strategic Income Fund,1001,16000,,
C001078,N00029891,"Connolly, Gerry",2016,CREF Stock Fund,250001,500000,,
C001078,N00029891,"Connolly, Gerry",2016,United Bank,250001,500000,,
C001078,N00029891,"Connolly, Gerry",2016,Leidos Holdings,100001,250000,Unknown,
C001078,N00029891,"Connolly, Gerry",2016,Vanguard Total Bond Mkt Index Retirement Fund,100001,250000,,
C001078,N00029891,"Connolly, Gerry",2016,TIAA Cref Traditional Retirement,100001,250000,,
L000569,N00030026,"Luetkemeyer, Blaine",2016,,5501006,26115000,,
S001180,N00030071,"Schrader, Kurt",2016,,1519052,3710000,,
S001180,N00030071,"Schrader, Kurt",2016,OW Large Cap Strategies Fund,1000002,2000000,,
S001180,N00030071,"Schrader, Kurt",2016,Canby Oregon Residence Farm,500001,1000000,,
S001180,N00030071,"Schrader, Kurt",2016,OW Smart Mid Cap Fund,250001,500000,,
S001180,N00030071,"Schrader, Kurt",2016,Pfizer Inc,200002,500000,Pharmaceuticals/Health Products,
T000468,N00030191,,2016,,1783036,7074000,,
T000468,N00030191,,2016,Ameren Corp,15001,50000,Electric Utilities,
T000468,N00030191,,2016,Dominion Energy,15001,50000,Electric Utilities,
T000468,N00030191,,2016,Morgan Stanley,15001,50000,Securities & Investment,
T000468,N00030191,,2016,Nationwide Annuity,15001,50000,,
T000469,N00030196,"Tonko, Paul",2016,State Employees Federal Credit Union,1001,15000,,
C001075,N00030245,"Cassidy, Bill",2016,TIAA- CREF Traditional,250001,500000,,
C001075,N00030245,"Cassidy, Bill",2016,CREF Traditional,250001,500000,,
C001075,N00030245,"Cassidy, Bill",2016,TIAA-CREF Inflation Link Bd R,116003,315000,,
C001075,N00030245,"Cassidy, Bill",2016,TIAA-CREF Inflation-Linked Bond Fund Retirement,115002,300000,,
C001075,N00030245,"Cassidy, Bill",2016,JPMorgan Income Builder Select,102003,280000,,
S001177,N00030418,"Sablan, Gregorio",2016,FID Contrafund,50001,100000,,
S001177,N00030418,"Sablan, Gregorio",2016,FID 500 INDEX Fund,15001,50000,,
S001177,N00030418,"Sablan, Gregorio",2016,"LOT 005 #01 SAIPAN, MP",15001,50000,,
S001177,N00030418,"Sablan, Gregorio",2016,TRP EQUITY INCOME I,15001,50000,,
S001177,N00030418,"Sablan, Gregorio",2016,DODGE & COX International STK,1001,15000,,
F000455,N00030490,"Fudge, Marcia L",2016,State of Ohio Public Employment Retirees System,250001,500000,,
F000455,N00030490,"Fudge, Marcia L",2016,Third Federal Credit Union,100001,250000,,
F000455,N00030490,"Fudge, Marcia L",2016,"Warrensville Heights, Ohio Primary Residence",100001,250000,Real Estate,
F000455,N00030490,"Fudge, Marcia L",2016,Cuyahoga County Deferred Compensation,100001,250000,,
F000455,N00030490,"Fudge, Marcia L",2016,Pacific Life Annuity High Yeild Bond,1001,15000,,
Q000023,N00030581,"Quigley, Mike",2016,Cook County Pension Fund,50001,100000,,
C001080,N00030600,"Chu, Judy",2016,Law Offices of Eng & Nishimura,250001,500000,Lawyers/Law Firms,
C001080,N00030600,"Chu, Judy",2016,Preferred Bank CD,250001,500000,,
C001080,N00030600,"Chu, Judy",2016,Windsor II Mutual Fund,250001,500000,,
C001080,N00030600,"Chu, Judy",2016,Chase Bank/CD,250001,500000,,
C001080,N00030600,"Chu, Judy",2016,United Pacific Bank CD,100001,250000,,
B001267,N00030608,"Bennet, Michael",2016,"Charles Schwab Bank(Denver, CO)Type: Money Market",1000001,5000000,,
B001267,N00030608,"Bennet, Michael",2016,Harbor Spring Capital Partners,1000001,5000000,,
B001267,N00030608,"Bennet, Michael",2016,Regal Entertainment,1000001,5000000,,
B001267,N00030608,"Bennet, Michael",2016,Eaton Vance Stock A,1000001,5000000,,
B001267,N00030608,"Bennet, Michael",2016,Canyon Balanced Fund LP,500001,1000000,,
R000595,N00030612,"Rubio, Marco",2016,4 Year University Tuition PlanInstitution: Florida,32004,130000,,
R000595,N00030612,"Rubio, Marco",2016,Citibank Checking,50001,100000,,
R000595,N00030612,"Rubio, Marco",2016,Citibank Money Market Account,15001,50000,,
R000595,N00030612,"Rubio, Marco",2016,Age-Based Option: Age 13-15 A & BInstitution: Sc,1001,15000,,
R000595,N00030612,"Rubio, Marco",2016,Temporary Employee Savings Plan,1001,15000,,
S001185,N00030622,"Sewell, Terri A",2016,Coach Inc,50001,100000,,
S001185,N00030622,"Sewell, Terri A",2016,American Funds Growth Fund of America,15001,50000,,
S001185,N00030622,"Sewell, Terri A",2016,American Funds Washington Mutual Investors Fund,15001,50000,,
S001185,N00030622,"Sewell, Terri A",2016,Eaton Vance Income Fund of Boston,15001,50000,,
S001185,N00030622,"Sewell, Terri A",2016,Wells Fargo Account,15001,50000,,
L000586,N00030642,,2016,Bank of America,215003,550000,Commercial Banks,
L000586,N00030642,,2016,NML Insurance Cash Value Whole Life,250001,500000,,
L000586,N00030642,,2016,Vanguard Target Retirement 2015 Trust 2 Fund,250001,500000,,
L000586,N00030642,,2016,Townhouse,100001,250000,Real Estate,
L000586,N00030642,,2016,Lawson & Assoc,100001,250000,Unknown,
R000593,N00030645,"Ross, Dennis",2016,3308 Cleveland Heights Blvd,1000001,5000000,Real Estate,
R000593,N00030645,"Ross, Dennis",2016,"Loan To Vecchio, Carrier et al",500001,1000000,Unknown,
K000378,N00030667,"Kinzinger, Adam",2016,Rental Housing,100001,250000,,
K000378,N00030667,"Kinzinger, Adam",2016,Northwest Mutual Financial Services Advisory Fund,100001,250000,,
K000378,N00030667,"Kinzinger, Adam",2016,Target Fund 2045,15001,50000,,
K000378,N00030667,"Kinzinger, Adam",2016,Prescient Edge Holdings,15001,50000,,
K000378,N00030667,"Kinzinger, Adam",2016,USAA/Checking,15001,50000,,
H001058,N00030673,"Huizenga, Bill",2016,,705012,1579000,,
H001058,N00030673,"Huizenga, Bill",2016,Thrift Savings Plan,100001,250000,,
H001058,N00030673,"Huizenga, Bill",2016,Gentex Corp,15001,50000,,
H001058,N00030673,"Huizenga, Bill",2016,Johnson Controls,15001,50000,Automotive,Johnson Controls International
H001058,N00030673,"Huizenga, Bill",2016,Huntington Bank,1001,15000,,
L000576,N00030676,"Long, Billy",2016,,1596039,3772000,,
L000576,N00030676,"Long, Billy",2016,Southern Co,500001,1000000,Electric Utilities,
L000576,N00030676,"Long, Billy",2016,Apple Inc,50001,100000,Electronics Mfg & Equip,
L000576,N00030676,"Long, Billy",2016,Congressional FCU/Savings,1001,15000,,
L000576,N00030676,"Long, Billy",2016,Congressional FCU/Checking,1001,15000,,
D000617,N00030693,"DelBene, Suzan",2016,Medina Residence,5000001,25000000,Real Estate,
D000617,N00030693,"DelBene, Suzan",2016,SPDR S&P 500 ETF Trust,1151004,5365000,,
D000617,N00030693,"DelBene, Suzan",2016,Lighthouse Global Long Short Fund,1000001,5000000,,
D000617,N00030693,"DelBene, Suzan",2016,TCG PRIVATE SELECT PARTNERS (EIF),1000001,5000000,,
D000617,N00030693,"DelBene, Suzan",2016,Columbia Pacific Income Fund II,1000001,5000000,,
D000623,N00030709,,2016,Contra Costa County Employee Retirement Assn,100001,250000,,
D000623,N00030709,,2016,Contra Costa County Deferred Compensation Plan,1001,15000,Unknown,
D000623,N00030709,,2016,Contra Costa Federal Credit Union,1001,15000,,
D000623,N00030709,,2016,USB,1001,15000,Electronics Mfg & Equip,
B001287,N00030717,,2016,Promissory Note Colonial Motel,500001,1000000,,
B001287,N00030717,,2016,"2717 P Street/Sacramento, CA",500001,1000000,Real Estate,
B001287,N00030717,,2016,"2231 36th Street/Sacramento, CA",250001,500000,Real Estate,
B001287,N00030717,,2016,"4601 V Street/Sacramento, CA",250001,500000,Real Estate,
B001287,N00030717,,2016,"6211 Broadway, Sacramento, CA",250001,500000,Real Estate,
P000602,N00030744,"Pompeo, Mike",2016,US bank account #1,15001,50000,,
P000602,N00030744,"Pompeo, Mike",2016,JP Morgan Large Cap Fund,15001,50000,,
P000602,N00030744,"Pompeo, Mike",2016,Delaware Value,15001,50000,,
P000602,N00030744,"Pompeo, Mike",2016,Vanguard Growth Index,15001,50000,,
P000602,N00030744,"Pompeo, Mike",2016,Vanguard Prime Money Market Fund,2002,30000,,
D000615,N00030752,"Duncan, Jeff",2016,"5 acres Commercial Property, Fleming street",250001,500000,Real Estate,
D000615,N00030752,"Duncan, Jeff",2016,25050 Us Hwy 76,250001,500000,Real Estate,
D000615,N00030752,"Duncan, Jeff",2016,305 W main,100001,250000,Real Estate,
D000615,N00030752,"Duncan, Jeff",2016,Palmetto Auction Services,100001,250000,,
D000615,N00030752,"Duncan, Jeff",2016,James C Todd III DMD,50001,100000,Unknown,
R000591,N00030768,"Roby, Martha",2016,Hancey Mill Road Farm LLC,250001,500000,,
R000591,N00030768,"Roby, Martha",2016,Columbia Large Cap Index Fund,100001,250000,,
R000591,N00030768,"Roby, Martha",2016,American Beacon Large Cap Value Fund,100001,250000,,
R000591,N00030768,"Roby, Martha",2016,Torchmark Corp,100002,200000,Insurance,
R000591,N00030768,"Roby, Martha",2016,Mass Mutual Managed Growth Portolio Fund,50001,100000,,
G000562,N00030780,"Gardner, Cory",2016,Yuma County Federal Credit Union,115002,300000,,
G000562,N00030780,"Gardner, Cory",2016,PERAdvantage 2040 Fund,15001,50000,,
G000562,N00030780,"Gardner, Cory",2016,PERAdvantage US Sm Mid Cap,15001,50000,,
G000562,N00030780,"Gardner, Cory",2016,John Hancock Regional Bank Fund,1001,15000,,
G000562,N00030780,"Gardner, Cory",2016,Lord Abbett Small Cap Value A,1001,15000,,
G000560,N00030788,"Graves, Tom",2016,106 Acres Craig Rd,250001,500000,Real Estate,
G000560,N00030788,"Graves, Tom",2016,1280 West Peachtree St,50001,100000,Real Estate,
G000560,N00030788,"Graves, Tom",2016,555-557 Craig Rd,50001,100000,Real Estate,
G000560,N00030788,"Graves, Tom",2016,455 Craig Road,50001,100000,Real Estate,
G000560,N00030788,"Graves, Tom",2016,GA Teacher Retirement System,15001,50000,,
B001297,N00030829,,2016,AMG Money Market account,450003,1000000,,
B001297,N00030829,,2016,Colorado Public Employees Retirement Account,101002,265000,,
B001297,N00030829,,2016,Cache Bank Savings & Checking Account,50001,100000,,
B001297,N00030829,,2016,Mineral Rights,50001,100000,,
B001297,N00030829,,2016,Vanguard Energy Fund Investor Shares,30002,100000,,
P000603,N00030836,"Paul, Rand",2016,Vanguard Inflation-Protected Secs Adm,150002,350000,,
P000603,N00030836,"Paul, Rand",2016,"Rental Property/Bowling Green, KY",100001,250000,,
P000603,N00030836,"Paul, Rand",2016,"Rental Property/Destin, FL",100001,250000,,
P000603,N00030836,"Paul, Rand",2016,Vanguard Money Market Reserves,65002,150000,,
P000603,N00030836,"Paul, Rand",2016,Janus Government Money Market Fund - JGVXX,50001,100000,,
G000559,N00030856,"Garamendi, John",2016,Ranch,1000001,5000000,,
G000559,N00030856,"Garamendi, John",2016,Rental Property,500001,1000000,,
G000559,N00030856,"Garamendi, John",2016,Bank of America Account,250001,500000,,
G000559,N00030856,"Garamendi, John",2016,Bank of Stockton,250001,500000,,
G000559,N00030856,"Garamendi, John",2016,Davis House,250001,500000,,
G000566,N00030880,"Gowdy, Trey",2016,South Carolina State Retirement System,250001,500000,,
B001274,N00030910,"Brooks, Mo",2016,Redstone Federal Credit Union,100001,250000,,
B001274,N00030910,"Brooks, Mo",2016,Royce Total Return Fund,65002,150000,,
B001274,N00030910,"Brooks, Mo",2016,Columbia Contrarian Core Fund,16002,65000,,
B001274,N00030910,"Brooks, Mo",2016,Tucows Inc,16002,65000,,
B001274,N00030910,"Brooks, Mo",2016,Royce Special EQ Multicap Cons,15001,50000,,
R000585,N00030949,"Reed, Tom",2016,R&R Properties,100001,250000,Unknown,
R000585,N00030949,"Reed, Tom",2016,R&R Resource Recovery,100001,250000,Unknown,
R000585,N00030949,"Reed, Tom",2016,M&T Bank accounts,50001,100000,,
R000585,N00030949,"Reed, Tom",2016,Corning Inc,1001,15000,Electronics Mfg & Equip,
R000585,N00030949,"Reed, Tom",2016,Level 3 Communications,1001,15000,Telecom Services,
D000616,N00030957,"Desjarlais, Scott",2016,CD FIRST SOUTHER BANK,67004,180000,,
D000616,N00030957,"Desjarlais, Scott",2016,Commercial Lot,50001,100000,,
D000616,N00030957,"Desjarlais, Scott",2016,Pacific Life 401k Pacific Value Annunity,15001,50000,,
D000616,N00030957,"Desjarlais, Scott",2016,Diatech LLC,15001,50000,Unknown,
D000616,N00030957,"Desjarlais, Scott",2016,DiaTech Oncology LLC,15001,50000,Unknown,
D000614,N00030967,"Duffy, Sean P",2016,,250001,500000,,
D000614,N00030967,"Duffy, Sean P",2016,USAA/Savings,16002,65000,,
D000614,N00030967,"Duffy, Sean P",2016,Wells Fargo/Savings,1001,15000,,
D000614,N00030967,"Duffy, Sean P",2016,Checking Account - Wells Fargo,1001,15000,,
D000614,N00030967,"Duffy, Sean P",2016,The Oakmark Select Fund,1001,15000,,
