bill_id,type,number,term,origin,date_introduced,sponsor_id,policy_area
HR3248-115,HR,3248,115,House,2017-07-14,C001090,Environmental Protection
HR3249-115,HR,3249,115,House,2017-07-14,C001105,Crime and Law Enforcement
HR325-115,HR,325,115,House,2017-01-05,L000551,Families
HR3250-115,HR,3250,115,House,2017-07-14,C001038,Immigration
HR3251-115,HR,3251,115,House,2017-07-14,F000449,Public Lands and Natural Resources
HR3252-115,HR,3252,115,House,2017-07-14,F000454,Education
HR3253-115,HR,3253,115,House,2017-07-14,L000565,Health
HR3254-115,HR,3254,115,House,2017-07-14,L000580,Taxation
HR3255-115,HR,3255,115,House,2017-07-14,M000087,Labor and Employment
HR3256-115,HR,3256,115,House,2017-07-14,M001180,Energy
HR3257-115,HR,3257,115,House,2017-07-14,R000592,Government Operations and Politics
HR3258-115,HR,3258,115,House,2017-07-14,R000599,Health
HR3259-115,HR,3259,115,House,2017-07-14,S001175,International Affairs
HR326-115,HR,326,115,House,2017-01-05,L000551,Health
HR3260-115,HR,3260,115,House,2017-07-14,T000460,Transportation and Public Works
HR3261-115,HR,3261,115,House,2017-07-14,T000474,Armed Forces and National Security
HR3262-115,HR,3262,115,House,2017-07-17,K000382,Armed Forces and National Security
HR3263-115,HR,3263,115,House,2017-07-17,B001248,Health
HR3264-115,HR,3264,115,House,2017-07-17,B001273,Taxation
HR3265-115,HR,3265,115,House,2017-07-17,R000609,Immigration
HR3266-115,HR,3266,115,House,2017-07-17,S001148,Economics and Public Finance
HR3267-115,HR,3267,115,House,2017-07-17,C001048,Economics and Public Finance
HR3268-115,HR,3268,115,House,2017-07-17,A000055,Economics and Public Finance
HR3269-115,HR,3269,115,House,2017-07-17,B001304,Government Operations and Politics
HR327-115,HR,327,115,House,2017-01-05,L000551,International Affairs
HR3270-115,HR,3270,115,House,2017-07-17,C001094,Public Lands and Natural Resources
HR3271-115,HR,3271,115,House,2017-07-17,D000197,Health
HR3272-115,HR,3272,115,House,2017-07-17,F000462,Education
HR3273-115,HR,3273,115,House,2017-07-17,G000551,Government Operations and Politics
HR3274-115,HR,3274,115,House,2017-07-17,M001165,Finance and Financial Sector
HR3275-115,HR,3275,115,House,2017-07-17,M001166,Water Resources Development
HR3276-115,HR,3276,115,House,2017-07-18,B001302,Health
HR3277-115,HR,3277,115,House,2017-07-18,B001302,Taxation
HR3278-115,HR,3278,115,House,2017-07-18,B001302,Health
HR3279-115,HR,3279,115,House,2017-07-18,C001094,Energy
HR328-115,HR,328,115,House,2017-01-05,L000551,Taxation
HR3280-115,HR,3280,115,House,2017-07-18,G000560,Economics and Public Finance
HR3281-115,HR,3281,115,House,2017-07-18,L000564,Water Resources Development
HR3282-115,HR,3282,115,House,2017-07-18,B001291,Transportation and Public Works
HR3283-115,HR,3283,115,House,2017-07-18,D000625,Crime and Law Enforcement
HR3284-115,HR,3284,115,House,2017-07-18,F000466,Emergency Management
HR3285-115,HR,3285,115,House,2017-07-18,H001077,Finance and Financial Sector
HR3286-115,HR,3286,115,House,2017-07-18,H001068,Energy
HR3287-115,HR,3287,115,House,2017-07-18,H001068,Environmental Protection
HR3288-115,HR,3288,115,House,2017-07-18,K000382,Economics and Public Finance
HR3289-115,HR,3289,115,House,2017-07-18,L000566,"Science, Technology, Communications"
HR329-115,HR,329,115,House,2017-01-05,L000551,Taxation
HR3290-115,HR,3290,115,House,2017-07-18,M001166,Energy
HR3291-115,HR,3291,115,House,2017-07-18,R000577,Health
HR3292-115,HR,3292,115,House,2017-07-18,S001195,Taxation
HR3293-115,HR,3293,115,House,2017-07-18,T000478,Armed Forces and National Security
HR3294-115,HR,3294,115,House,2017-07-19,V000081,Commerce
HR3295-115,HR,3295,115,House,2017-07-19,W000187,Government Operations and Politics
HR3296-115,HR,3296,115,House,2017-07-19,E000288,Taxation
HR3297-115,HR,3297,115,House,2017-07-19,K000388,Immigration
HR3298-115,HR,3298,115,House,2017-07-19,B000213,Congress
HR3299-115,HR,3299,115,House,2017-07-19,M001156,Finance and Financial Sector
HR33-115,HR,33,115,House,2017-01-03,C000266,Government Operations and Politics
HR330-115,HR,330,115,House,2017-01-05,L000551,International Affairs
HR3300-115,HR,3300,115,House,2017-07-19,S001190,Government Operations and Politics
HR3301-115,HR,3301,115,House,2017-07-19,I000056,Commerce
HR3302-115,HR,3302,115,House,2017-07-19,D000610,Social Welfare
HR3303-115,HR,3303,115,House,2017-07-19,C001078,Government Operations and Politics
HR3304-115,HR,3304,115,House,2017-07-19,B001281,Crime and Law Enforcement
HR3305-115,HR,3305,115,House,2017-07-19,B000574,Transportation and Public Works
HR3306-115,HR,3306,115,House,2017-07-19,C001038,Labor and Employment
HR3307-115,HR,3307,115,House,2017-07-19,G000551,Social Welfare
HR3308-115,HR,3308,115,House,2017-07-19,H001077,Armed Forces and National Security
HR3309-115,HR,3309,115,House,2017-07-19,J000174,Social Welfare
HR331-115,HR,331,115,House,2017-01-05,L000551,Crime and Law Enforcement
HR3310-115,HR,3310,115,House,2017-07-19,J000174,Social Welfare
HR3311-115,HR,3311,115,House,2017-07-19,L000559,Health
HR3312-115,HR,3312,115,House,2017-07-19,L000569,Finance and Financial Sector
HR3313-115,HR,3313,115,House,2017-07-19,M001187,Housing and Community Development
HR3314-115,HR,3314,115,House,2017-07-19,P000598,Energy
HR3315-115,HR,3315,115,House,2017-07-19,R000586,Health
HR3316-115,HR,3316,115,House,2017-07-19,R000608,"Science, Technology, Communications"
HR3317-115,HR,3317,115,House,2017-07-19,T000475,Crime and Law Enforcement
HR3318-115,HR,3318,115,House,2017-07-19,T000463,Transportation and Public Works
HR3319-115,HR,3319,115,House,2017-07-19,V000131,Armed Forces and National Security
HR332-115,HR,332,115,House,2017-01-05,L000551,Government Operations and Politics
HR3320-115,HR,3320,115,House,2017-07-19,Y000065,International Affairs
HR3321-115,HR,3321,115,House,2017-07-20,B001305,Finance and Financial Sector
HR3322-115,HR,3322,115,House,2017-07-20,H001053,Taxation
HR3323-115,HR,3323,115,House,2017-07-20,C001090,Agriculture and Food
HR3324-115,HR,3324,115,House,2017-07-20,I000056,Immigration
HR3325-115,HR,3325,115,House,2017-07-20,B000213,Health
HR3326-115,HR,3326,115,House,2017-07-20,B001282,International Affairs
HR3327-115,HR,3327,115,House,2017-07-20,T000460,Armed Forces and National Security
HR3328-115,HR,3328,115,House,2017-07-20,K000386,Transportation and Public Works
HR3329-115,HR,3329,115,House,2017-07-20,R000487,International Affairs
HR333-115,HR,333,115,House,2017-01-05,B000490,Armed Forces and National Security
HR3330-115,HR,3330,115,House,2017-07-20,C001103,Labor and Employment
HR3331-115,HR,3331,115,House,2017-07-20,J000290,Health
HR3332-115,HR,3332,115,House,2017-07-20,J000290,Congress
HR3333-115,HR,3333,115,House,2017-07-20,G000565,Public Lands and Natural Resources
HR3334-115,HR,3334,115,House,2017-07-20,B001281,"Arts, Culture, Religion"
HR3335-115,HR,3335,115,House,2017-07-20,B001257,Armed Forces and National Security
HR3336-115,HR,3336,115,House,2017-07-20,C000714,Labor and Employment
HR3337-115,HR,3337,115,House,2017-07-20,D000216,Agriculture and Food
HR3338-115,HR,3338,115,House,2017-07-20,D000216,Health
HR3339-115,HR,3339,115,House,2017-07-20,D000624,Foreign Trade and International Finance
HR334-115,HR,334,115,House,2017-01-05,L000551,International Affairs
HR3340-115,HR,3340,115,House,2017-07-20,D000399,Taxation
HR3341-115,HR,3341,115,House,2017-07-20,F000460,Crime and Law Enforcement
HR3342-115,HR,3342,115,House,2017-07-20,G000579,International Affairs
HR3343-115,HR,3343,115,House,2017-07-20,K000390,Government Operations and Politics
HR3344-115,HR,3344,115,House,2017-07-20,L000559,"Science, Technology, Communications"
HR3345-115,HR,3345,115,House,2017-07-20,L000586,Taxation
HR3346-115,HR,3346,115,House,2017-07-20,L000586,Education
HR3347-115,HR,3347,115,House,2017-07-20,P000034,"Science, Technology, Communications"
HR3348-115,HR,3348,115,House,2017-07-20,P000608,Health
HR3349-115,HR,3349,115,House,2017-07-20,S001156,Taxation
HR335-115,HR,335,115,House,2017-01-05,L000287,Health
HR3350-115,HR,3350,115,House,2017-07-20,S000244,Commerce
HR3351-115,HR,3351,115,House,2017-07-20,S000244,Immigration
HR3352-115,HR,3352,115,House,2017-07-20,T000472,Immigration
HR3353-115,HR,3353,115,House,2017-07-21,D000600,Economics and Public Finance
HR3354-115,HR,3354,115,House,2017-07-21,C000059,Economics and Public Finance
HR3355-115,HR,3355,115,House,2017-07-21,C001051,Emergency Management
HR3356-115,HR,3356,115,House,2017-07-24,C001093,Crime and Law Enforcement
HR3357-115,HR,3357,115,House,2017-07-24,W000187,Finance and Financial Sector
HR3358-115,HR,3358,115,House,2017-07-24,C001053,Economics and Public Finance
HR3359-115,HR,3359,115,House,2017-07-24,M001157,Emergency Management
HR336-115,HR,336,115,House,2017-01-05,M001187,Taxation
HR3360-115,HR,3360,115,House,2017-07-24,H001045,Health
HR3361-115,HR,3361,115,House,2017-07-24,S001190,Crime and Law Enforcement
HR3362-115,HR,3362,115,House,2017-07-24,R000395,International Affairs
HR3363-115,HR,3363,115,House,2017-07-24,K000392,Finance and Financial Sector
HR3364-115,HR,3364,115,House,2017-07-24,R000487,International Affairs
HR3365-115,HR,3365,115,House,2017-07-24,D000533,Government Operations and Politics
HR3366-115,HR,3366,115,House,2017-07-24,G000583,Taxation
HR3367-115,HR,3367,115,House,2017-07-24,H001077,Energy
HR3368-115,HR,3368,115,House,2017-07-24,H001038,Armed Forces and National Security
HR3369-115,HR,3369,115,House,2017-07-24,H001067,Government Operations and Politics
HR337-115,HR,337,115,House,2017-01-05,N000184,Public Lands and Natural Resources
HR3370-115,HR,3370,115,House,2017-07-24,J000294,Armed Forces and National Security
HR3371-115,HR,3371,115,House,2017-07-24,L000578,Public Lands and Natural Resources
HR3372-115,HR,3372,115,House,2017-07-24,M001189,Armed Forces and National Security
HR3373-115,HR,3373,115,House,2017-07-24,N000147,Public Lands and Natural Resources
HR3374-115,HR,3374,115,House,2017-07-24,R000602,Transportation and Public Works
HR3375-115,HR,3375,115,House,2017-07-24,V000132,Immigration
HR3376-115,HR,3376,115,House,2017-07-24,W000808,Labor and Employment
HR3377-115,HR,3377,115,House,2017-07-25,F000460,Foreign Trade and International Finance
HR3378-115,HR,3378,115,House,2017-07-25,W000813,Health
HR3379-115,HR,3379,115,House,2017-07-25,C001077,Taxation
HR338-115,HR,338,115,House,2017-01-05,R000515,Labor and Employment
HR3380-115,HR,3380,115,House,2017-07-25,V000081,Environmental Protection
HR3381-115,HR,3381,115,House,2017-07-25,D000096,Social Welfare
HR3382-115,HR,3382,115,House,2017-07-25,C001101,Health
HR3383-115,HR,3383,115,House,2017-07-25,E000298,Water Resources Development
HR3384-115,HR,3384,115,House,2017-07-25,H001053,Agriculture and Food
HR3385-115,HR,3385,115,House,2017-07-25,J000174,Social Welfare
HR3386-115,HR,3386,115,House,2017-07-25,J000174,Social Welfare
HR3387-115,HR,3387,115,House,2017-07-25,H001045,Environmental Protection
HR3388-115,HR,3388,115,House,2017-07-25,L000566,Transportation and Public Works
HR3389-115,HR,3389,115,House,2017-07-25,B001300,Housing and Community Development
HR339-115,HR,339,115,House,2017-01-05,S001177,Immigration
HR3390-115,HR,3390,115,House,2017-07-25,C001066,Education
HR3391-115,HR,3391,115,House,2017-07-25,H001052,Health
HR3392-115,HR,3392,115,House,2017-07-25,J000299,Public Lands and Natural Resources
HR3393-115,HR,3393,115,House,2017-07-25,L000582,Education
HR3394-115,HR,3394,115,House,2017-07-25,M001159,Health
HR3395-115,HR,3395,115,House,2017-07-25,M001181,Taxation
HR3396-115,HR,3396,115,House,2017-07-25,P000594,Taxation
HR3397-115,HR,3397,115,House,2017-07-25,R000608,"Science, Technology, Communications"
HR3398-115,HR,3398,115,House,2017-07-25,Y000033,Transportation and Public Works
HR3399-115,HR,3399,115,House,2017-07-26,E000288,Taxation
HR34-115,HR,34,115,House,2017-01-03,M001184,Crime and Law Enforcement
HR340-115,HR,340,115,House,2017-01-05,S000248,Taxation
HR3400-115,HR,3400,115,House,2017-07-26,B001250,Public Lands and Natural Resources
HR3401-115,HR,3401,115,House,2017-07-26,S001145,Transportation and Public Works
HR3402-115,HR,3402,115,House,2017-07-26,P000611,Agriculture and Food
HR3403-115,HR,3403,115,House,2017-07-26,B001304,Government Operations and Politics
HR3404-115,HR,3404,115,House,2017-07-26,C001097,Transportation and Public Works
HR3405-115,HR,3405,115,House,2017-07-26,W000820,Transportation and Public Works
HR3406-115,HR,3406,115,House,2017-07-26,U000031,Transportation and Public Works
HR3407-115,HR,3407,115,House,2017-07-26,K000378,Transportation and Public Works
HR3408-115,HR,3408,115,House,2017-07-26,L000567,Transportation and Public Works
HR3409-115,HR,3409,115,House,2017-07-26,B001243,Commerce
HR341-115,HR,341,115,House,2017-01-05,S000248,Taxation
HR3410-115,HR,3410,115,House,2017-07-26,J000032,Crime and Law Enforcement
HR3411-115,HR,3411,115,House,2017-07-26,C001106,Transportation and Public Works
HR3412-115,HR,3412,115,House,2017-07-26,M001190,Transportation and Public Works
HR3413-115,HR,3413,115,House,2017-07-26,B001257,Transportation and Public Works
HR3414-115,HR,3414,115,House,2017-07-26,H001045,Transportation and Public Works
HR3415-115,HR,3415,115,House,2017-07-26,P000592,Health
HR3416-115,HR,3416,115,House,2017-07-26,M001180,Transportation and Public Works
HR3417-115,HR,3417,115,House,2017-07-26,S001145,Health
HR3418-115,HR,3418,115,House,2017-07-26,L000581,Families
HR3419-115,HR,3419,115,House,2017-07-26,B001302,Agriculture and Food
HR342-115,HR,342,115,House,2017-01-05,S001191,Congress
HR3420-115,HR,3420,115,House,2017-07-26,B000574,Taxation
HR3421-115,HR,3421,115,House,2017-07-26,B001275,Transportation and Public Works
HR3422-115,HR,3422,115,House,2017-07-26,C001072,Education
HR3423-115,HR,3423,115,House,2017-07-26,D000620,Social Welfare
HR3424-115,HR,3424,115,House,2017-07-26,D000216,Government Operations and Politics
HR3425-115,HR,3425,115,House,2017-07-26,D000621,International Affairs
HR3426-115,HR,3426,115,House,2017-07-26,D000624,Health
HR3427-115,HR,3427,115,House,2017-07-26,D000482,Government Operations and Politics
HR3428-115,HR,3428,115,House,2017-07-26,E000294,Government Operations and Politics
HR3429-115,HR,3429,115,House,2017-07-26,G000581,Immigration
HR343-115,HR,343,115,House,2017-01-05,S001165,Housing and Community Development
HR3430-115,HR,3430,115,House,2017-07-26,G000558,Transportation and Public Works
HR3431-115,HR,3431,115,House,2017-07-26,H001077,Taxation
HR3432-115,HR,3432,115,House,2017-07-26,J000174,Social Welfare
HR3433-115,HR,3433,115,House,2017-07-26,K000385,Agriculture and Food
HR3434-115,HR,3434,115,House,2017-07-26,L000263,Taxation
HR3435-115,HR,3435,115,House,2017-07-26,L000480,Transportation and Public Works
HR3436-115,HR,3436,115,House,2017-07-26,M001197,Emergency Management
HR3437-115,HR,3437,115,House,2017-07-26,N000184,Social Welfare
HR3438-115,HR,3438,115,House,2017-07-26,N000184,Social Welfare
HR3439-115,HR,3439,115,House,2017-07-26,P000606,Finance and Financial Sector
HR344-115,HR,344,115,House,2017-01-05,S001196,Public Lands and Natural Resources
HR3440-115,HR,3440,115,House,2017-07-26,R000486,Immigration
HR3441-115,HR,3441,115,House,2017-07-27,B001289,Labor and Employment
HR3442-115,HR,3442,115,House,2017-07-27,B001305,Government Operations and Politics
HR3443-115,HR,3443,115,House,2017-07-27,D000617,Health
HR3444-115,HR,3444,115,House,2017-07-27,P000597,Agriculture and Food
HR3445-115,HR,3445,115,House,2017-07-27,R000487,International Affairs
HR3446-115,HR,3446,115,House,2017-07-27,I000056,Commerce
HR3447-115,HR,3447,115,House,2017-07-27,J000290,Health
HR3448-115,HR,3448,115,House,2017-07-27,S001192,Crime and Law Enforcement
HR3449-115,HR,3449,115,House,2017-07-27,S001145,Transportation and Public Works
HR345-115,HR,345,115,House,2017-01-05,T000475,Crime and Law Enforcement
HR3450-115,HR,3450,115,House,2017-07-27,S001145,Health
HR3451-115,HR,3451,115,House,2017-07-27,D000612,Health
HR3452-115,HR,3452,115,House,2017-07-27,W000814,Transportation and Public Works
HR3453-115,HR,3453,115,House,2017-07-27,V000081,Taxation
HR3454-115,HR,3454,115,House,2017-07-27,J000288,Economics and Public Finance
HR3455-115,HR,3455,115,House,2017-07-27,A000374,Taxation
HR3456-115,HR,3456,115,House,2017-07-27,B001300,Government Operations and Politics
HR3457-115,HR,3457,115,House,2017-07-27,B001257,Health
HR3458-115,HR,3458,115,House,2017-07-27,B001304,Crime and Law Enforcement
HR3459-115,HR,3459,115,House,2017-07-27,B001304,Armed Forces and National Security
HR346-115,HR,346,115,House,2017-01-05,T000475,Crime and Law Enforcement
HR3460-115,HR,3460,115,House,2017-07-27,B001251,Government Operations and Politics
HR3461-115,HR,3461,115,House,2017-07-27,C001090,Social Welfare
HR3462-115,HR,3462,115,House,2017-07-27,C001084,Government Operations and Politics
HR3463-115,HR,3463,115,House,2017-07-27,C001101,Education
HR3464-115,HR,3464,115,House,2017-07-27,C000537,Crime and Law Enforcement
HR3465-115,HR,3465,115,House,2017-07-27,D000096,Families
HR3466-115,HR,3466,115,House,2017-07-27,D000620,Education
HR3467-115,HR,3467,115,House,2017-07-27,D000216,Labor and Employment
HR3468-115,HR,3468,115,House,2017-07-27,D000216,Labor and Employment
HR3469-115,HR,3469,115,House,2017-07-27,D000533,Transportation and Public Works
HR347-115,HR,347,115,House,2017-01-05,W000822,Government Operations and Politics
HR3470-115,HR,3470,115,House,2017-07-27,F000460,Crime and Law Enforcement
HR3471-115,HR,3471,115,House,2017-07-27,F000466,Immigration
HR3472-115,HR,3472,115,House,2017-07-27,G000582,Transportation and Public Works
HR3473-115,HR,3473,115,House,2017-07-27,G000551,Health
HR3474-115,HR,3474,115,House,2017-07-27,G000551,Immigration
HR3475-115,HR,3475,115,House,2017-07-27,G000558,Transportation and Public Works
HR3476-115,HR,3476,115,House,2017-07-27,H001077,Taxation
HR3477-115,HR,3477,115,House,2017-07-27,H001067,Energy
HR3478-115,HR,3478,115,House,2017-07-27,H001068,"Science, Technology, Communications"
HR3479-115,HR,3479,115,House,2017-07-27,H001073,Immigration
HR348-115,HR,348,115,House,2017-01-05,Y000033,Public Lands and Natural Resources
HR3480-115,HR,3480,115,House,2017-07-27,J000299,Government Operations and Politics
HR3481-115,HR,3481,115,House,2017-07-27,J000299,Government Operations and Politics
HR3482-115,HR,3482,115,House,2017-07-27,J000292,Health
HR3483-115,HR,3483,115,House,2017-07-27,J000174,Taxation
HR3484-115,HR,3484,115,House,2017-07-27,K000386,Health
HR3485-115,HR,3485,115,House,2017-07-27,K000188,Government Operations and Politics
HR3486-115,HR,3486,115,House,2017-07-27,K000362,Congress
HR3487-115,HR,3487,115,House,2017-07-27,K000362,Law
HR3488-115,HR,3488,115,House,2017-07-27,K000378,Crime and Law Enforcement
HR3489-115,HR,3489,115,House,2017-07-27,K000391,Government Operations and Politics
HR349-115,HR,349,115,House,2017-01-05,L000563,
HR3490-115,HR,3490,115,House,2017-07-27,L000559,Health
HR3491-115,HR,3491,115,House,2017-07-27,L000559,Families
HR3492-115,HR,3492,115,House,2017-07-27,L000563,Armed Forces and National Security
HR3493-115,HR,3493,115,House,2017-07-27,L000580,Health
HR3494-115,HR,3494,115,House,2017-07-27,L000580,Health
HR3495-115,HR,3495,115,House,2017-07-27,L000570,Health
HR3496-115,HR,3496,115,House,2017-07-27,L000570,"Arts, Culture, Religion"
HR3497-115,HR,3497,115,House,2017-07-27,M001159,Armed Forces and National Security
HR3498-115,HR,3498,115,House,2017-07-27,M001189,Economics and Public Finance
HR3499-115,HR,3499,115,House,2017-07-27,N000015,Taxation
HR35-115,HR,35,115,House,2017-01-03,B001248,Taxation
HR350-115,HR,350,115,House,2017-01-06,M001156,Environmental Protection
HR3500-115,HR,3500,115,House,2017-07-27,N000184,Taxation
HR3501-115,HR,3501,115,House,2017-07-27,P000594,Labor and Employment
HR3502-115,HR,3502,115,House,2017-07-27,P000599,Finance and Financial Sector
HR3503-115,HR,3503,115,House,2017-07-27,P000599,Congress
HR3504-115,HR,3504,115,House,2017-07-27,P000599,Crime and Law Enforcement
HR3505-115,HR,3505,115,House,2017-07-27,P000599,Government Operations and Politics
HR3506-115,HR,3506,115,House,2017-07-27,P000599,Government Operations and Politics
HR3507-115,HR,3507,115,House,2017-07-27,R000578,Taxation
HR3508-115,HR,3508,115,House,2017-07-27,R000586,Taxation
HR3509-115,HR,3509,115,House,2017-07-27,R000583,Agriculture and Food
HR351-115,HR,351,115,House,2017-01-06,S000051,International Affairs
HR3510-115,HR,3510,115,House,2017-07-27,S001180,Armed Forces and National Security
HR3511-115,HR,3511,115,House,2017-07-27,S000344,Taxation
HR3512-115,HR,3512,115,House,2017-07-27,S000522,Foreign Trade and International Finance
HR3513-115,HR,3513,115,House,2017-07-27,S001196,Immigration
HR3514-115,HR,3514,115,House,2017-07-27,S001201,Public Lands and Natural Resources
HR3515-115,HR,3515,115,House,2017-07-27,T000462,Taxation
HR3516-115,HR,3516,115,House,2017-07-27,V000131,Education
HR3517-115,HR,3517,115,House,2017-07-27,V000081,Commerce
HR3518-115,HR,3518,115,House,2017-07-27,W000798,Agriculture and Food
HR3519-115,HR,3519,115,House,2017-07-27,W000187,Finance and Financial Sector
HR352-115,HR,352,115,House,2017-01-06,R000592,Health
HR3520-115,HR,3520,115,House,2017-07-27,W000822,"Civil Rights and Liberties, Minority Issues"
HR3521-115,HR,3521,115,House,2017-07-27,W000822,Government Operations and Politics
HR3522-115,HR,3522,115,House,2017-07-27,W000821,"Science, Technology, Communications"
HR3523-115,HR,3523,115,House,2017-07-27,Y000033,"Science, Technology, Communications"
HR3524-115,HR,3524,115,House,2017-07-27,Y000033,Taxation
HR3525-115,HR,3525,115,House,2017-07-28,D000096,Health
HR3526-115,HR,3526,115,House,2017-07-28,R000598,Crime and Law Enforcement
HR3527-115,HR,3527,115,House,2017-07-28,B001304,International Affairs
HR3528-115,HR,3528,115,House,2017-07-28,C001101,Health
HR3529-115,HR,3529,115,House,2017-07-28,B001290,Agriculture and Food
HR353-115,HR,353,115,House,2017-01-06,L000491,"Science, Technology, Communications"
HR3530-115,HR,3530,115,House,2017-07-28,C001108,Crime and Law Enforcement
HR3531-115,HR,3531,115,House,2017-07-28,G000565,Law
HR3532-115,HR,3532,115,House,2017-07-28,E000296,Government Operations and Politics
HR3533-115,HR,3533,115,House,2017-07-28,C001112,Environmental Protection
HR3534-115,HR,3534,115,House,2017-07-28,D000617,Crime and Law Enforcement
HR3535-115,HR,3535,115,House,2017-07-28,L000578,Native Americans
HR3536-115,HR,3536,115,House,2017-07-28,D000191,Health
HR3537-115,HR,3537,115,House,2017-07-28,P000523,Government Operations and Politics
HR3538-115,HR,3538,115,House,2017-07-28,R000515,Finance and Financial Sector
HR3539-115,HR,3539,115,House,2017-07-28,R000515,Finance and Financial Sector
HR354-115,HR,354,115,House,2017-01-06,B001273,Health
HR3540-115,HR,3540,115,House,2017-07-28,R000515,Energy
HR3541-115,HR,3541,115,House,2017-07-28,P000592,Crime and Law Enforcement
HR3542-115,HR,3542,115,House,2017-07-28,W000795,International Affairs
HR3543-115,HR,3543,115,House,2017-07-28,S001192,Public Lands and Natural Resources
HR3544-115,HR,3544,115,House,2017-07-28,L000562,Transportation and Public Works
HR3545-115,HR,3545,115,House,2017-07-28,M001151,Health
HR3546-115,HR,3546,115,House,2017-07-28,S001189,"Science, Technology, Communications"
HR3547-115,HR,3547,115,House,2017-07-28,I000056,International Affairs
HR3548-115,HR,3548,115,House,2017-07-28,M001157,Immigration
HR3549-115,HR,3549,115,House,2017-07-28,P000594,Taxation
HR355-115,HR,355,115,House,2017-01-06,W000795,Labor and Employment
HR3550-115,HR,3550,115,House,2017-07-28,L000560,Education
HR3551-115,HR,3551,115,House,2017-07-28,M001197,Foreign Trade and International Finance
HR3552-115,HR,3552,115,House,2017-07-28,C001061,Education
HR3553-115,HR,3553,115,House,2017-07-28,M001179,Finance and Financial Sector
HR3554-115,HR,3554,115,House,2017-07-28,B001278,Education
HR3555-115,HR,3555,115,House,2017-07-28,L000583,Finance and Financial Sector
HR3556-115,HR,3556,115,House,2017-07-28,R000487,Housing and Community Development
HR3557-115,HR,3557,115,House,2017-07-28,W000791,Armed Forces and National Security
HR3558-115,HR,3558,115,House,2017-07-28,B001284,Armed Forces and National Security
HR3559-115,HR,3559,115,House,2017-07-28,A000370,Health
HR356-115,HR,356,115,House,2017-01-06,S001193,Government Operations and Politics
HR3560-115,HR,3560,115,House,2017-07-28,A000371,Education
HR3561-115,HR,3561,115,House,2017-07-28,A000375,Armed Forces and National Security
HR3562-115,HR,3562,115,House,2017-07-28,A000375,Armed Forces and National Security
HR3563-115,HR,3563,115,House,2017-07-28,B001300,Immigration
HR3564-115,HR,3564,115,House,2017-07-28,B001292,Armed Forces and National Security
HR3565-115,HR,3565,115,House,2017-07-28,B001273,Energy
HR3566-115,HR,3566,115,House,2017-07-28,B001286,Agriculture and Food
HR3567-115,HR,3567,115,House,2017-07-28,C000059,Public Lands and Natural Resources
HR3568-115,HR,3568,115,House,2017-07-28,C001037,Commerce
HR3569-115,HR,3569,115,House,2017-07-28,C001037,Crime and Law Enforcement
HR357-115,HR,357,115,House,2017-01-06,B001286,Labor and Employment
HR3570-115,HR,3570,115,House,2017-07-28,C001103,Environmental Protection
HR3571-115,HR,3571,115,House,2017-07-28,C001066,Law
HR3572-115,HR,3572,115,House,2017-07-28,C001084,Education
HR3573-115,HR,3573,115,House,2017-07-28,C001084,Taxation
HR3574-115,HR,3574,115,House,2017-07-28,C001101,Education
HR3575-115,HR,3575,115,House,2017-07-28,C001068,Housing and Community Development
HR3576-115,HR,3576,115,House,2017-07-28,C001092,Crime and Law Enforcement
HR3577-115,HR,3577,115,House,2017-07-28,C001059,Agriculture and Food
HR3578-115,HR,3578,115,House,2017-07-28,D000096,Crime and Law Enforcement
HR3579-115,HR,3579,115,House,2017-07-28,D000216,Health
HR358-115,HR,358,115,House,2017-01-06,G000568,Crime and Law Enforcement
HR3580-115,HR,3580,115,House,2017-07-28,D000623,Education
HR3581-115,HR,3581,115,House,2017-07-28,D000623,Taxation
HR3582-115,HR,3582,115,House,2017-07-28,D000624,Environmental Protection
HR3583-115,HR,3583,115,House,2017-07-28,E000288,Taxation
HR3584-115,HR,3584,115,House,2017-07-28,E000297,Taxation
HR3585-115,HR,3585,115,House,2017-07-28,F000460,Crime and Law Enforcement
HR3586-115,HR,3586,115,House,2017-07-28,F000465,Labor and Employment
HR3587-115,HR,3587,115,House,2017-07-28,G000585,Armed Forces and National Security
HR3588-115,HR,3588,115,House,2017-07-28,G000577,Public Lands and Natural Resources
HR3589-115,HR,3589,115,House,2017-07-28,G000546,Government Operations and Politics
HR359-115,HR,359,115,House,2017-01-06,G000568,Taxation
HR3590-115,HR,3590,115,House,2017-07-28,G000551,Environmental Protection
HR3591-115,HR,3591,115,House,2017-07-28,G000535,Immigration
HR3592-115,HR,3592,115,House,2017-07-28,J000298,Health
HR3593-115,HR,3593,115,House,2017-07-28,J000299,Public Lands and Natural Resources
HR3594-115,HR,3594,115,House,2017-07-28,J000174,Social Welfare
HR3595-115,HR,3595,115,House,2017-07-28,K000376,Taxation
HR3596-115,HR,3596,115,House,2017-07-28,K000376,Labor and Employment
HR3597-115,HR,3597,115,House,2017-07-28,K000381,Public Lands and Natural Resources
HR3598-115,HR,3598,115,House,2017-07-28,K000188,Animals
HR3599-115,HR,3599,115,House,2017-07-28,K000362,Agriculture and Food
HR36-115,HR,36,115,House,2017-01-03,F000448,Crime and Law Enforcement
HR360-115,HR,360,115,House,2017-01-06,G000551,Public Lands and Natural Resources
